Beat number,state,tsid,type
106,1.2069000005722046,23,pd
107,1.1660000085830688,23,pd
108,1.3020999431610107,23,pd
109,1.1390999555587769,23,pd
110,1.3020999431610107,23,pd
111,1.1821999549865725,23,pd
112,1.2831000089645386,23,pd
113,1.1685999631881714,23,pd
114,1.3174999952316284,23,pd
115,1.1933000087738037,23,pd
116,1.301900029182434,23,pd
117,1.236299991607666,23,pd
118,1.2431999444961548,23,pd
119,1.2131999731063845,23,pd
120,1.2436000108718872,23,pd
121,1.2258000373840332,23,pd
122,1.2273999452590942,23,pd
123,1.2115999460220337,23,pd
124,1.259600043296814,23,pd
125,1.200600028038025,23,pd
126,1.205399990081787,23,pd
127,1.2497999668121338,23,pd
128,1.2168999910354614,23,pd
129,1.1822999715805054,23,pd
130,1.2610000371932983,23,pd
131,1.1648999452590942,23,pd
132,1.2877999544143677,23,pd
133,1.0944000482559204,23,pd
134,1.29639995098114,23,pd
135,1.07260000705719,23,pd
136,1.2624000310897827,23,pd
137,1.0708999633789062,23,pd
138,1.3287999629974363,23,pd
139,1.0540000200271606,23,pd
140,1.3006000518798828,23,pd
141,1.089400053024292,23,pd
142,1.2984999418258667,23,pd
143,1.0135999917984009,23,pd
144,1.3704999685287476,23,pd
145,0.9796599745750428,23,pd
146,1.344499945640564,23,pd
147,0.973330020904541,23,pd
148,1.3688000440597534,23,pd
149,0.977720022201538,23,pd
150,1.3777999877929688,23,pd
151,0.9886800050735474,23,pd
152,1.3812999725341797,23,pd
153,0.9689099788665771,23,pd
154,1.4091999530792236,23,pd
155,0.9211900234222412,23,pd
156,1.4144999980926514,23,pd
157,0.9602400064468384,23,pd
158,1.4234000444412231,23,pd
159,1.0693000555038452,23,pd
160,1.3638999462127686,23,pd
161,1.033400058746338,23,pd
0,1.0073000192642212,1,neutral
1,1.0232000350952148,1,neutral
2,1.0300999879837036,1,neutral
3,1.0322999954223633,1,neutral
4,1.0267000198364258,1,neutral
5,1.0025999546051023,1,neutral
6,1.0159000158309937,1,neutral
7,0.998009979724884,1,neutral
8,1.0210000276565552,1,neutral
9,1.035099983215332,1,neutral
10,1.0037000179290771,1,neutral
11,1.0521999597549438,1,neutral
12,1.0324000120162964,1,neutral
13,1.022699952125549,1,neutral
14,0.9777100086212158,1,neutral
15,1.030400037765503,1,neutral
16,1.0145000219345093,1,neutral
17,1.0049999952316284,1,neutral
18,1.0399999618530271,1,neutral
19,1.003499984741211,1,neutral
20,1.049399971961975,1,neutral
21,1.0190999507904053,1,neutral
22,1.0263999700546265,1,neutral
23,1.04229998588562,1,neutral
24,1.0068000555038452,1,neutral
25,1.0334999561309814,1,neutral
26,0.9768099784851074,1,neutral
27,1.02839994430542,1,neutral
28,1.0156999826431274,1,neutral
29,1.032099962234497,1,neutral
30,0.9902499914169312,1,neutral
31,1.0049999952316284,1,neutral
32,1.0012999773025513,1,neutral
33,0.9807500243186952,1,neutral
34,0.9655399918556212,1,neutral
35,0.9927300214767456,1,neutral
36,0.9939299821853638,1,neutral
37,0.987410008907318,1,neutral
38,0.9904900193214417,1,neutral
39,1.0199999809265137,1,neutral
40,0.9951599836349488,1,neutral
41,0.9949399828910828,1,neutral
42,0.9883900284767152,1,neutral
43,1.017699956893921,1,neutral
44,0.9897300004959106,1,neutral
45,0.9759600162506104,1,neutral
46,0.9703999757766724,1,neutral
47,1.0321999788284302,1,neutral
48,0.9771999716758728,1,neutral
49,0.9995200037956238,1,neutral
50,0.9670900106430054,1,neutral
51,0.983240008354187,1,neutral
52,0.9698100090026855,1,neutral
53,0.9916800260543824,1,neutral
54,0.9606500267982484,1,neutral
55,0.9864599704742432,1,neutral
56,0.9864400029182434,1,neutral
57,1.0281000137329102,1,neutral
58,0.9935399889945984,1,neutral
59,0.9623500108718872,1,neutral
60,0.9948099851608276,1,neutral
61,0.9803699851036072,1,neutral
62,0.9878699779510498,1,neutral
63,1.0094000101089478,1,neutral
64,0.9904699921607972,1,neutral
65,1.0254000425338743,1,neutral
66,0.9907100200653076,1,neutral
67,0.9996500015258788,1,neutral
68,0.99167001247406,1,neutral
69,0.9742500185966492,1,neutral
70,1.017199993133545,1,neutral
71,0.9782900214195251,1,neutral
72,1.0068999528884888,1,neutral
73,0.9962300062179564,1,neutral
74,1.0099999904632568,1,neutral
75,1.0219999551773071,1,neutral
76,1.0235999822616575,1,neutral
77,1.0300999879837036,1,neutral
78,1.044800043106079,1,neutral
79,1.0151000022888184,1,neutral
80,1.0533000230789185,1,neutral
81,1.031599998474121,1,neutral
82,1.049399971961975,1,neutral
83,1.0002000331878662,1,neutral
84,1.035899996757507,1,neutral
85,1.016700029373169,1,neutral
86,1.030400037765503,1,neutral
87,1.013800024986267,1,neutral
88,1.0369999408721924,1,neutral
89,1.0808000564575195,1,neutral
90,1.038599967956543,1,neutral
91,1.0191999673843384,1,neutral
92,1.0500999689102173,1,neutral
93,1.0580999851226809,1,neutral
94,1.0743999481201172,1,neutral
95,1.0924999713897705,1,neutral
96,1.0506999492645264,1,neutral
97,1.0748000144958496,1,neutral
98,1.0562000274658203,1,neutral
99,1.065000057220459,1,neutral
100,1.1575000286102295,1,neutral
101,1.042799949645996,1,neutral
102,1.104599952697754,1,neutral
103,1.054800033569336,1,neutral
104,1.05840003490448,1,neutral
105,1.038599967956543,1,neutral
106,1.0772000551223757,1,neutral
107,1.114300012588501,1,neutral
108,1.0572999715805054,1,neutral
109,1.070099949836731,1,neutral
110,1.0612000226974487,1,neutral
111,1.08650004863739,1,neutral
112,1.0894999504089355,1,neutral
113,1.1165000200271606,1,neutral
114,1.1100000143051147,1,neutral
115,1.123900055885315,1,neutral
116,1.1155999898910522,1,neutral
117,1.0672999620437622,1,neutral
118,1.0772000551223757,1,neutral
119,1.114300012588501,1,neutral
120,1.1039999723434448,1,neutral
121,1.0511000156402588,1,neutral
122,1.1401000022888184,1,neutral
123,1.1568000316619873,1,neutral
124,1.059999942779541,1,neutral
125,1.1092000007629397,1,neutral
126,1.120300054550171,1,neutral
127,1.104300022125244,1,neutral
128,1.1712000370025637,1,neutral
129,1.080199956893921,1,neutral
130,1.1469999551773071,1,neutral
131,1.1256999969482422,1,neutral
132,1.1406999826431274,1,neutral
133,1.159500002861023,1,neutral
134,1.075600028038025,1,neutral
135,1.19760000705719,1,neutral
136,1.087399959564209,1,neutral
137,1.1435999870300293,1,neutral
138,1.065999984741211,1,neutral
139,1.094499945640564,1,neutral
140,1.098399996757507,1,neutral
141,1.124500036239624,1,neutral
142,1.0823999643325806,1,neutral
143,1.0882999897003174,1,neutral
144,1.0994000434875488,1,neutral
145,1.125300049781799,1,neutral
146,1.055799961090088,1,neutral
147,1.054800033569336,1,neutral
148,1.09660005569458,1,neutral
149,1.0684000253677368,1,neutral
150,1.1132999658584597,1,neutral
151,1.0950000286102295,1,neutral
152,1.114199995994568,1,neutral
153,1.0920000076293943,1,neutral
154,1.1133999824523926,1,neutral
155,1.0782999992370603,1,neutral
156,1.10479998588562,1,neutral
157,1.0684000253677368,1,neutral
158,1.1509000062942505,1,neutral
159,1.0542000532150269,1,neutral
160,1.1126999855041504,1,neutral
161,1.1723999977111816,1,neutral
162,1.1232000589370728,1,neutral
163,1.1721999645233154,1,neutral
164,1.1110999584197998,1,neutral
165,1.1342999935150146,1,neutral
166,1.125,1,neutral
167,1.1117000579833984,1,neutral
168,1.1035000085830688,1,neutral
169,1.1404000520706177,1,neutral
170,1.125499963760376,1,neutral
171,1.1058000326156616,1,neutral
172,1.1339000463485718,1,neutral
173,1.1125999689102173,1,neutral
174,1.0889999866485596,1,neutral
175,1.079699993133545,1,neutral
176,1.087499976158142,1,neutral
177,1.116000056266785,1,neutral
178,1.1079000234603882,1,neutral
179,1.069200038909912,1,neutral
180,1.0893000364303589,1,neutral
181,1.145699977874756,1,neutral
182,1.0917999744415283,1,neutral
183,1.0949000120162964,1,neutral
184,1.089900016784668,1,neutral
185,1.1396000385284424,1,neutral
186,1.0647000074386597,1,neutral
187,1.1216000318527222,1,neutral
188,1.0676000118255615,1,neutral
189,1.070199966430664,1,neutral
190,1.103600025177002,1,neutral
191,1.0494999885559082,1,neutral
192,1.1087000370025637,1,neutral
193,1.0405999422073364,1,neutral
194,1.0410000085830688,1,neutral
195,1.0611000061035156,1,neutral
196,1.0354000329971311,1,neutral
197,1.070199966430664,1,neutral
198,1.051800012588501,1,neutral
199,1.0566999912261963,1,neutral
200,1.062399983406067,1,neutral
201,1.0473999977111816,1,neutral
202,1.0326999425888062,1,neutral
203,1.0542000532150269,1,neutral
204,1.0786999464035034,1,neutral
205,1.059399962425232,1,neutral
206,1.0450999736785889,1,neutral
207,1.048200011253357,1,neutral
